# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 60.600, -0.690 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW
# Example of the parameters returned from the API which were used to generate one of the CSV files which has been used to form this CSV:
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW"}, "params": {"local_time": "true", "header": "true", "lat": "60.6", "lon": "-0.69", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "false"}}
time,8409a09ffffffff,8409a41ffffffff,8409a43ffffffff,8409a45ffffffff,8409a47ffffffff,8409a55ffffffff,8409a69ffffffff,8409a6bffffffff,8418219ffffffff,841821dffffffff,8418251ffffffff,8418253ffffffff,8418257ffffffff,8418259ffffffff,841825bffffffff,8418299ffffffff,84182d3ffffffff,841870dffffffff,8418741ffffffff,8418743ffffffff,8418747ffffffff,8418749ffffffff,841874bffffffff,841875dffffffff,8419013ffffffff,8419017ffffffff,841901bffffffff,8419081ffffffff,8419083ffffffff,8419087ffffffff,8419089ffffffff,841908bffffffff,841908dffffffff,8419091ffffffff,8419093ffffffff,8419095ffffffff,8419097ffffffff,8419099ffffffff,841909bffffffff,841909dffffffff,84190a9ffffffff,84190b1ffffffff,84190b3ffffffff,84190b9ffffffff,84190bbffffffff,84190c1ffffffff,84190c3ffffffff,84190c5ffffffff,84190c7ffffffff,84190c9ffffffff,84190cbffffffff,84190d1ffffffff,84190d3ffffffff,84190d5ffffffff,84190d7ffffffff,84190d9ffffffff,84190dbffffffff,84190ddffffffff,84190e1ffffffff,84190e3ffffffff,84190e9ffffffff,84190ebffffffff,8419281ffffffff,8419283ffffffff,8419287ffffffff,8419289ffffffff,841928dffffffff,8419293ffffffff,8419297ffffffff,84192a1ffffffff,84192a3ffffffff,84192abffffffff,84192b1ffffffff,84192b3ffffffff,84192b5ffffffff,84192b7ffffffff,84192b9ffffffff,84192bbffffffff,84192bdffffffff,84192c3ffffffff,84192c7ffffffff,8419401ffffffff,8419403ffffffff,8419405ffffffff,8419407ffffffff,841940dffffffff,8419411ffffffff,8419413ffffffff,8419415ffffffff,8419417ffffffff,841941bffffffff,8419421ffffffff,8419423ffffffff,8419425ffffffff,8419427ffffffff,8419429ffffffff,841942bffffffff,841942dffffffff,8419431ffffffff,8419433ffffffff,8419435ffffffff,8419437ffffffff,8419439ffffffff,841943bffffffff,841943dffffffff,8419461ffffffff,8419463ffffffff,8419465ffffffff,8419467ffffffff,841946bffffffff,841946dffffffff,8419485ffffffff,841948dffffffff,84194a1ffffffff,84194a5ffffffff,84194a7ffffffff,84194a9ffffffff,84194abffffffff,84194adffffffff,84194c5ffffffff,84194e1ffffffff,84194e3ffffffff,84194e5ffffffff,84194e7ffffffff,84194e9ffffffff,84194ebffffffff,84194edffffffff,8419509ffffffff,841950bffffffff,841950dffffffff,8419511ffffffff,8419513ffffffff,8419517ffffffff,8419519ffffffff,841951bffffffff,8419521ffffffff,8419525ffffffff,8419529ffffffff,841952dffffffff,8419531ffffffff,8419533ffffffff,841953bffffffff,8419541ffffffff,8419543ffffffff,8419545ffffffff,8419547ffffffff,8419549ffffffff,841954bffffffff,841954dffffffff,8419551ffffffff,8419553ffffffff,8419555ffffffff,8419557ffffffff,8419559ffffffff,841955bffffffff,841955dffffffff,8419563ffffffff,8419565ffffffff,8419567ffffffff,8419569ffffffff,841956bffffffff,841956dffffffff,8419581ffffffff,8419583ffffffff,8419585ffffffff,8419587ffffffff,8419589ffffffff,841958bffffffff,841958dffffffff,8419591ffffffff,8419593ffffffff,8419595ffffffff,8419597ffffffff,8419599ffffffff,841959bffffffff,841959dffffffff,84195a1ffffffff,84195a3ffffffff,84195a5ffffffff,84195a9ffffffff,84195abffffffff,84195adffffffff,84195b1ffffffff,84195b5ffffffff,84195b7ffffffff,84195b9ffffffff,84195bbffffffff,84195bdffffffff,84195c1ffffffff,84195c3ffffffff,84195c5ffffffff,84195c7ffffffff,84195c9ffffffff,84195cbffffffff,84195cdffffffff,84195d1ffffffff,84195d3ffffffff,84195d5ffffffff,84195d7ffffffff,84195d9ffffffff,84195dbffffffff,84195ddffffffff,84195e1ffffffff,84195e3ffffffff,84195e5ffffffff,84195e7ffffffff,84195e9ffffffff,84195ebffffffff,84195edffffffff,8419721ffffffff,8419723ffffffff,8419725ffffffff,8419727ffffffff,8419729ffffffff,841972bffffffff,841972dffffffff,8419731ffffffff,8419733ffffffff,8419735ffffffff,8419737ffffffff,8419739ffffffff,841973bffffffff,841973dffffffff,8419761ffffffff,8419763ffffffff,8419765ffffffff,8419767ffffffff,8419769ffffffff,841976bffffffff,841976dffffffff
2019-07-06 12:00,73,65,62,69,66,68,74,76,73,73,76,76,75,76,76,73,64,81,71,79,78,63,72,79,73,66,80,78,71,70,79,72,76,74,81,77,80,72,73,72,62,60,71,68,70,78,70,78,74,75,66,65,70,69,70,62,66,63,64,66,73,70,73,78,68,77,73,74,73,81,73,67,58,64,55,58,70,72,60,74,74,57,42,65,44,80,27,18,28,18,26,70,53,73,64,71,60,74,26,23,34,27,26,22,34,76,75,76,75,81,81,56,56,61,63,61,51,54,52,23,27,49,23,40,21,35,21,82,82,82,80,59,60,75,70,80,73,82,76,58,44,64,76,76,82,76,75,76,75,76,75,76,76,76,75,76,82,74,77,76,77,80,38,51,40,44,30,40,36,66,67,68,75,60,62,57,59,57,67,49,46,55,69,65,78,64,76,58,39,30,44,34,46,32,54,32,49,29,45,23,36,26,37,40,41,45,46,34,44,63,69,72,69,69,68,67,75,76,75,76,80,81,73,69,74,65,65,73,79,70
2019-07-06 13:00,65,64,60,64,61,64,66,68,72,72,74,73,74,74,74,68,64,77,64,74,72,60,65,75,70,59,77,75,69,72,72,65,73,70,77,75,77,66,68,66,58,64,71,72,73,73,64,75,70,68,57,57,62,60,62,53,55,54,54,60,67,63,70,74,65,73,71,71,69,78,68,65,47,57,47,48,60,63,54,68,71,57,47,63,47,76,28,16,30,21,26,65,50,70,61,68,60,71,33,26,38,31,32,27,42,72,70,71,71,77,76,50,40,56,55,59,44,51,42,14,21,33,19,30,17,23,21,78,78,79,77,57,60,72,68,78,73,79,74,58,44,62,72,73,78,73,69,71,71,73,72,73,73,72,72,72,79,72,74,74,74,78,36,42,41,42,33,34,36,60,69,57,71,50,59,46,60,55,66,51,48,59,60,58,71,52,67,51,39,32,42,33,45,35,53,27,36,29,33,22,28,28,31,38,34,41,43,31,44,56,65,64,65,55,63,54,69,71,68,70,76,76,68,60,64,56,52,68,75,65
2019-07-06 14:00,58,58,55,58,54,59,57,58,67,67,68,67,68,69,68,58,48,67,57,62,64,55,55,64,64,52,71,68,64,66,65,60,65,62,68,69,70,56,55,60,50,61,66,68,68,65,56,68,62,62,51,43,53,53,53,46,48,49,45,53,58,56,57,57,51,66,64,64,61,71,62,59,38,49,41,46,45,51,45,62,64,54,45,55,44,63,31,19,29,19,28,62,52,64,60,60,56,64,24,21,35,25,26,22,32,61,57,62,62,66,67,39,27,44,43,51,33,42,31,12,16,22,16,21,15,16,16,71,71,72,70,57,57,65,63,71,67,72,67,61,43,61,65,66,71,66,62,64,62,65,65,66,66,64,64,64,72,66,68,67,67,72,33,36,35,38,31,32,32,47,60,45,58,39,49,38,50,50,54,38,42,39,50,52,59,44,55,46,39,31,41,30,50,33,55,25,28,29,28,21,22,27,30,32,33,33,44,28,44,43,50,53,50,45,44,48,61,63,60,62,65,67,55,50,51,48,44,60,60,56
2019-07-06 15:00,50,47,46,48,46,51,47,48,57,58,59,58,58,59,58,47,40,52,46,50,50,46,44,49,53,43,61,57,51,57,51,45,56,51,57,55,58,47,46,47,42,51,57,58,57,53,42,58,51,52,40,36,42,39,42,37,39,38,34,44,46,46,47,46,43,55,53,51,47,60,53,50,30,36,37,37,36,37,39,50,53,46,38,44,39,50,27,16,24,18,29,51,47,53,51,49,46,53,24,18,35,22,21,19,36,48,45,49,50,53,53,24,15,30,28,37,22,29,22,9,12,14,15,15,12,10,15,59,59,60,58,49,49,54,53,61,57,61,57,55,40,52,53,53,59,55,48,49,51,54,54,54,55,51,53,51,61,56,58,56,57,61,28,32,26,33,23,28,23,34,43,36,41,28,35,30,40,43,43,28,35,31,41,44,45,39,42,41,34,25,37,26,45,28,49,20,22,23,23,19,18,22,27,24,29,26,40,26,38,31,36,42,39,35,31,38,47,49,46,47,52,54,41,45,42,40,39,47,45,42
2019-07-06 16:00,37,28,28,32,32,33,34,36,44,45,45,44,45,45,45,37,33,32,30,33,32,31,32,33,39,31,45,43,38,44,38,33,42,36,41,42,44,32,31,34,32,38,43,44,43,40,30,44,38,41,29,29,32,29,31,26,30,26,25,32,35,33,35,34,33,41,40,35,32,46,42,40,26,25,32,26,29,28,33,36,41,34,32,33,31,38,25,13,23,15,23,37,36,39,38,36,32,38,24,16,31,22,23,18,32,33,34,33,35,38,36,14,10,16,17,23,13,17,14,7,10,9,12,11,10,8,13,44,44,45,43,37,38,40,39,46,44,46,44,43,35,41,39,40,44,41,35,37,36,35,39,39,39,34,37,36,46,43,44,43,43,46,19,22,19,22,16,18,18,24,26,27,26,20,22,22,29,30,33,21,24,24,30,32,33,29,29,29,28,20,29,21,35,25,36,15,16,15,18,14,14,18,22,19,25,21,31,21,32,23,26,30,27,26,23,28,30,30,30,33,37,37,28,33,31,30,30,32,33,29
2019-07-06 17:00,21,16,15,19,18,18,20,21,28,29,29,28,29,28,28,24,22,17,18,18,18,18,17,17,24,19,28,28,25,28,26,22,28,19,22,26,25,17,16,21,22,24,27,27,26,27,21,28,26,26,20,16,17,19,18,12,14,15,17,23,22,23,23,22,20,26,25,21,19,27,24,23,14,12,19,12,18,16,19,23,25,20,19,20,19,22,17,10,16,10,16,21,20,22,22,19,20,21,13,8,17,10,14,10,18,19,20,18,18,22,20,7,5,8,9,11,7,8,7,6,6,6,7,6,7,5,7,26,26,27,25,23,24,23,23,29,28,29,28,27,25,26,22,23,25,25,16,18,21,21,22,23,23,17,19,19,28,27,28,24,26,28,11,12,12,13,11,10,12,13,14,14,15,11,11,12,19,17,22,14,15,17,16,17,17,15,16,16,18,13,19,14,20,15,22,8,8,9,10,8,7,10,15,13,18,15,20,14,22,14,14,18,17,16,16,17,18,16,15,13,22,22,18,16,18,13,14,19,20,16
2019-07-06 18:00,8,6,5,8,7,7,9,9,12,13,12,12,13,13,12,10,10,9,8,8,8,8,7,7,12,10,13,12,11,13,12,10,14,8,9,11,11,9,6,10,12,12,13,12,12,13,11,13,12,13,11,8,8,10,10,8,7,10,10,13,11,13,10,10,10,11,11,9,9,13,12,11,9,7,12,10,9,7,10,11,11,6,7,7,7,6,7,5,7,4,6,7,7,8,7,7,7,8,6,4,7,5,7,5,7,7,7,8,8,7,8,2,1,3,2,4,2,3,2,3,3,1,3,2,3,2,3,10,9,10,9,8,9,8,8,11,11,11,11,11,11,10,8,9,10,9,6,7,7,8,8,8,8,8,8,8,11,11,11,10,10,12,5,5,6,6,4,4,5,4,5,5,6,3,4,4,9,8,10,7,8,8,6,7,7,6,6,7,8,6,8,7,7,7,8,3,3,4,4,3,2,5,8,6,9,8,9,7,9,7,7,7,6,8,8,7,8,8,8,7,8,8,8,8,9,7,7,9,9,7
2019-07-06 19:00,3,1,2,2,2,2,3,2,3,4,3,3,3,4,3,3,3,2,2,2,2,2,2,1,5,4,5,5,4,5,5,4,5,3,3,4,4,3,2,4,5,5,4,5,4,4,4,5,4,5,4,3,3,4,4,3,2,4,4,5,5,5,4,4,4,4,4,3,4,5,5,4,4,3,4,4,4,4,4,4,4,2,2,2,2,2,1,0,2,0,1,2,2,2,2,2,2,2,2,0,2,1,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,3,3,2,2,2,3,3,3,4,3,4,1,1,1,1,0,0,1,0,0,1,1,0,0,0,2,2,3,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,0,0,0,0,0,0,1,2,2,3,2,3,2,3,2,2,2,2,2,2,2,3,3,2,2,3,3,3,2,2,2,2,3,3,3
2019-07-06 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-06 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-06 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-06 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-07 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-07 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-07 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-07 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-07 04:00,2,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,1,1,1,2,2,1,0,0,2,2,1,1,2,2,2,2,2,2,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,1,2,1,1,1,1,1,1,0,2,2,2,2,2,2,1
2019-07-07 05:00,8,3,5,2,5,7,1,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,3,3,5,3,4,6,5,5,5,5,4,4,5,5,4,5,4,4,3,3,4,4,3,3,4,4,6,5,6,5,5,6,5,4,4,2,3,3,5,4,2,2,7,5,3,4,4,6,4,5,5,7,6,5,1,2,6,6,6,6,7,4,5,6,6,5,4,5,4,5,4,3,3,5,5,5,6,6,6,4,6,6,5,4,7,5,3,4,2,3,4,3,2,3,5,4,4,3,3,6,6,5,4,4,4,5,4,3,5,5,3,3,3,3,3,4,3,5,5,4,4,6,6,5,5,4,5,5,5,4,6,3,3,3,3,3,3,5,5,4,5,4,5,4,4,5,5,5,4,4,5,5,4,5,4,4,4,5,4,4,5,5,5,4,4,4,4,6,5,5,5,4,5,5,5,4,6,3,4,4,4,3,4,3,5,4,5,4,6,4,5,5,5,5,6,6,6,4,5,5,6,5,7,5,5
2019-07-07 06:00,17,8,11,7,12,13,5,9,11,11,11,12,10,13,12,9,11,12,12,13,12,13,13,14,8,9,9,14,14,14,14,14,11,14,15,15,14,14,12,14,11,13,13,14,14,10,10,8,8,11,11,15,15,14,15,14,16,13,8,10,8,8,7,8,7,5,5,10,7,7,9,6,15,10,14,13,15,13,12,3,3,18,19,14,15,19,21,20,19,18,22,10,12,11,13,10,10,8,12,11,13,13,15,15,11,12,14,11,8,17,13,8,11,6,7,9,6,6,7,19,11,9,9,8,17,14,14,16,16,15,15,15,14,14,14,13,12,14,12,14,14,15,15,15,16,15,14,14,14,15,12,15,15,13,10,15,14,12,13,14,14,14,15,14,15,14,15,15,15,11,12,12,14,10,9,13,14,13,12,14,14,13,14,14,14,14,15,14,16,16,15,15,14,15,15,12,9,15,12,11,8,15,14,14,13,14,15,15,14,11,9,14,10,18,12,16,11,12,11,13,12,13,10,17,19,15,17,13,19,10
2019-07-07 07:00,25,15,17,13,19,20,10,16,23,21,23,26,21,30,28,15,20,28,26,30,28,26,29,32,19,23,23,25,31,28,22,27,19,30,32,34,33,31,26,32,20,32,32,32,33,14,15,15,14,14,14,28,31,24,30,24,30,19,15,18,15,14,8,11,10,6,6,14,15,13,14,9,19,21,18,17,16,19,14,6,8,33,36,24,28,32,39,37,36,34,40,20,23,20,23,19,20,15,23,20,24,21,28,28,23,17,21,18,16,24,17,13,19,10,12,14,10,9,11,36,20,15,15,13,31,25,25,33,34,33,32,31,32,27,26,32,27,33,30,33,33,34,29,29,34,30,21,23,29,30,22,32,30,24,19,27,33,30,30,31,31,33,32,30,32,31,33,32,33,19,20,24,25,16,15,24,27,28,21,30,30,24,30,29,32,29,30,30,30,31,32,33,26,26,28,19,14,28,22,16,13,24,32,32,30,30,33,33,32,20,16,28,21,34,23,32,16,18,16,22,22,18,18,32,36,28,33,23,35,22
2019-07-07 08:00,35,22,25,18,25,30,14,19,37,32,36,41,33,48,44,27,34,42,37,46,40,37,43,48,37,43,46,39,47,43,32,40,31,46,48,51,50,47,39,48,32,50,50,50,51,25,25,28,24,25,24,32,44,32,42,32,38,29,30,30,35,26,15,16,19,11,15,16,20,23,22,18,22,30,24,29,17,22,20,10,15,45,52,32,40,41,56,52,53,50,56,31,36,33,38,27,28,25,37,32,37,33,47,43,35,20,26,23,23,30,23,18,30,14,17,19,15,13,16,52,34,23,26,20,47,39,40,50,51,51,48,47,48,40,41,49,42,51,46,51,50,52,42,40,49,45,28,29,41,42,33,46,43,31,28,37,51,47,47,46,47,50,48,46,48,47,49,47,49,31,32,40,41,27,23,39,39,40,31,45,44,37,46,43,48,45,47,45,46,46,48,49,42,40,45,28,21,42,37,24,20,35,49,48,47,45,49,49,49,35,27,40,31,50,38,46,23,24,21,27,33,27,29,45,52,38,46,30,49,32
2019-07-07 09:00,37,30,31,23,29,37,17,19,50,47,50,54,47,62,58,48,54,57,48,57,54,46,52,60,56,62,62,56,60,56,50,56,46,61,63,65,65,61,57,61,36,64,65,64,65,41,40,49,36,36,35,46,57,49,56,43,50,43,47,41,56,40,21,20,24,18,26,27,28,47,32,29,26,38,27,37,23,28,24,16,23,53,64,35,52,35,67,63,65,61,68,42,48,43,51,30,41,30,52,47,51,50,54,56,48,19,22,21,23,30,26,25,42,21,24,25,22,19,23,63,45,33,36,28,58,50,52,62,62,64,63,60,61,50,55,62,54,64,59,64,63,66,51,49,62,57,39,36,54,36,36,52,49,27,25,38,64,61,60,60,60,65,60,58,60,59,61,58,61,40,44,53,56,28,30,48,53,50,48,57,56,52,57,53,60,58,62,56,58,57,61,61,54,54,58,30,24,47,34,33,27,42,61,60,58,57,62,62,61,57,45,57,52,65,58,60,27,25,26,29,43,33,40,43,57,44,52,38,44,40
2019-07-07 10:00,47,34,36,29,37,41,24,30,62,58,63,66,60,74,68,64,69,66,56,62,61,56,55,64,68,73,74,65,67,65,59,63,61,70,72,75,75,70,66,70,46,74,75,73,75,59,46,69,53,60,44,61,67,55,66,49,60,48,64,58,70,59,27,22,36,26,42,27,28,74,61,57,29,38,40,41,24,28,38,23,30,58,69,41,57,37,75,69,71,66,76,51,59,54,62,35,50,39,58,57,61,56,51,62,57,24,26,23,27,35,30,32,52,27,29,30,28,23,27,70,53,41,48,34,64,57,60,69,70,73,72,69,70,58,65,72,65,74,69,72,71,74,57,49,71,63,52,37,63,32,43,52,54,24,29,33,74,70,70,68,68,75,68,66,66,65,69,66,69,45,50,60,62,32,35,54,64,58,63,65,63,64,61,56,63,64,69,61,68,66,70,70,65,61,68,33,25,52,35,40,32,45,68,68,67,66,70,69,69,63,54,66,61,72,64,68,29,21,32,24,52,39,46,54,65,52,63,37,40,39
2019-07-07 11:00,43,26,29,28,32,36,26,31,70,62,75,74,71,81,76,76,76,73,66,71,70,67,64,67,74,80,81,78,74,73,72,69,75,74,77,80,80,72,71,73,56,78,81,80,81,73,59,79,69,75,58,54,68,60,66,52,62,53,75,69,78,70,58,42,62,49,67,26,28,80,76,72,40,41,59,50,38,31,57,34,58,61,71,42,58,44,76,70,72,70,79,46,59,57,65,32,48,40,64,65,67,65,53,67,61,23,26,22,24,38,28,37,57,33,33,35,34,27,33,73,60,50,57,41,68,62,67,70,72,78,78,73,74,62,70,79,73,80,75,77,74,79,58,48,74,65,48,36,66,33,45,49,55,26,32,34,79,76,75,73,72,81,71,69,71,70,73,69,72,51,50,64,64,39,39,59,74,67,75,70,69,70,66,64,67,68,72,66,73,71,74,73,71,68,73,43,30,61,41,52,39,57,72,71,68,70,73,73,72,58,49,70,62,65,62,67,31,22,32,29,55,40,46,51,58,53,61,34,37,38
